,KL,silhouetteoss
291,3.574526171875,0.236905038356781
292,3.494659375,0.4994058609008789
293,3.411421875,0.2975248694419861
294,3.58258359375,0.3405676484107971
295,3.71355234375,0.2875826954841614
296,3.57788828125,0.33547669649124146
297,3.53140625,0.23271211981773376
298,3.571555078125,0.1661136895418167
299,3.841575,0.2208370864391327
300,3.5168953125,0.3546780049800873
301,3.8037703125,0.3246208131313324
302,3.7851765625,0.22907684743404388
303,3.58134609375,0.30182451009750366
304,3.709030078125,0.2328326404094696
305,3.86341796875,0.4716781973838806
306,3.648615625,0.340461403131485
307,3.75393515625,0.30736100673675537
308,3.858484765625,0.33368030190467834
309,3.8096171875,0.3142646551132202
310,3.81204453125,0.3323327302932739
311,4.02448671875,0.31287485361099243
312,3.899958984375,0.3292563259601593
313,3.69723125,0.22382424771785736
314,3.780740625,0.2828690707683563
315,3.68886015625,0.4148404896259308
316,3.8229,0.3266180455684662
317,3.774764453125,0.260221928358078
318,3.609244921875,0.3373287618160248
319,3.913476171875,0.36350929737091064
320,3.99976953125,0.26070889830589294
321,3.91203828125,0.34041884541511536
322,4.04595078125,0.22067461907863617
323,3.98365390625,0.25186818838119507
324,3.967076171875,0.2939680218696594
325,4.0149203125,0.22099290788173676
326,4.03011796875,0.26489168405532837
327,3.90147890625,0.37821483612060547
328,3.91360546875,0.3313557505607605
329,3.9292171875,0.223326176404953
330,4.020774609375,0.25728878378868103
331,3.98448125,0.27972251176834106
332,3.97106953125,0.2307279407978058
333,4.13428125,0.22737568616867065
334,3.98061328125,0.3060108721256256
335,3.995571875,0.28581658005714417
336,3.841720703125,0.28932249546051025
337,3.88036171875,0.31874239444732666
338,3.802618359375,0.2150975614786148
339,3.84745234375,0.22339095175266266
340,3.814630078125,0.2826199233531952
341,3.848069140625,0.27882805466651917
342,3.88933359375,0.35374534130096436
343,4.06974765625,0.10190554708242416
344,4.01143125,0.3526696562767029
345,4.07136875,0.22376881539821625
346,3.835234765625,0.21500331163406372
347,3.987781640625,0.19979216158390045
348,4.01152265625,0.2912292182445526
349,3.7352203125,0.23584309220314026
350,4.0784984375,0.22798696160316467
351,3.887726953125,0.31425631046295166
352,3.9288578125,0.23341676592826843
353,4.152331640625,0.3144923150539398
354,4.24522890625,0.29350611567497253
355,3.99707109375,0.21493050456047058
356,4.017171484375,0.23357966542243958
357,3.93624375,0.22607634961605072
358,3.934376953125,0.1943528801202774
359,4.2049171875,0.3089522123336792
360,4.137109375,0.3142310380935669
361,4.157554296875,0.20312288403511047
362,4.20248046875,0.3992833197116852
363,4.1099234375,0.3064051866531372
364,4.349175,0.38178810477256775
365,4.1722484375,0.26987123489379883
366,4.190365625,0.1830340325832367
367,4.32482109375,0.1779455542564392
368,4.275480078125,0.21086297929286957
369,4.33152421875,0.3356444239616394
370,4.05083984375,0.2894258499145508
371,4.34007109375,0.31208208203315735
372,4.208580859375,0.2786646783351898
373,4.07408203125,0.325122207403183
374,4.260634375,0.3534851372241974
375,4.210896875,0.26036393642425537
376,4.11824453125,0.25157541036605835
377,4.1121296875,0.2959076762199402
378,4.317859375,0.2816372215747833
379,4.1095671875,0.24369530379772186
380,4.14645078125,0.21404322981834412
381,4.40049609375,0.21953827142715454
382,4.1910703125,0.3335364758968353
383,4.3658578125,0.2197239249944687
384,4.17937421875,0.35946452617645264
385,4.4152734375,0.29880374670028687
386,4.27394453125,0.2445627599954605
387,4.36380234375,0.19416813552379608
388,4.0242140625,0.13722164928913116
389,4.06553984375,0.34762176871299744
390,3.9515828125,0.25613924860954285
391,4.46702109375,0.2545351982116699
392,4.3632328125,0.3066360652446747
393,4.152013671875,0.3189009726047516
394,4.45939765625,0.219023659825325
395,4.14135625,0.22163152694702148
396,4.158082421875,0.29372328519821167
397,4.318484375,0.29900237917900085
398,4.31614296875,0.2816255986690521
399,4.1663640625,0.17913499474525452
400,4.1766828125,0.2271251529455185
401,4.291658984375,0.27592504024505615
402,4.12955859375,0.2349192500114441
403,4.357287890625,0.27490299940109253
404,4.278955078125,0.3502456247806549
405,4.32239921875,0.2963241636753082
406,4.413182421875,0.3032546639442444
407,4.036603125,0.22262056171894073
408,4.3138109375,0.32647284865379333
409,4.59911484375,0.2174493819475174
410,4.17416328125,0.2858200967311859
411,4.40174921875,0.2452150285243988
412,4.6608578125,0.17479373514652252
413,4.36908046875,0.3094539940357208
414,4.442664453125,0.19481660425662994
415,4.32524921875,0.23492342233657837
416,4.212912890625,0.2788046896457672
417,4.228473046875,0.24652938544750214
418,4.20501796875,0.3341909945011139
419,4.027985546875,0.2053854912519455
420,4.02926015625,0.2696678340435028
421,4.43448671875,0.2687123119831085
422,4.530903125,0.2329697608947754
423,4.392902734375,0.2390197217464447
424,4.255478515625,0.2676668167114258
425,4.40136171875,0.30171680450439453
426,4.376072265625,0.292061984539032
427,4.29009140625,0.2390708029270172
428,4.45245703125,0.31259429454803467
429,4.695007421875,0.20903991162776947
430,4.440903515625,0.32640618085861206
431,4.53155390625,0.3007790744304657
432,4.33606796875,0.3575814962387085
433,4.27371484375,0.37135040760040283
434,4.388204296875,0.3046880066394806
435,4.493771875,0.2636493146419525
436,4.3021609375,0.3762844204902649
437,4.43907734375,0.26404649019241333
438,4.201625,0.29120299220085144
439,4.22660234375,0.28795966506004333
440,4.334115234375,0.2615608870983124
441,4.16632421875,0.24204574525356293
442,4.286071484375,0.19039613008499146
443,4.271440625,0.33960166573524475
444,4.64392578125,0.17312145233154297
445,4.3592,0.2760593295097351
446,4.52917421875,0.33575963973999023
447,4.44668125,0.22658972442150116
448,4.617689453125,0.1997787207365036
449,4.543821875,0.26447537541389465
450,4.55142578125,0.1551668494939804
451,4.39665390625,0.23650245368480682
452,4.40240859375,0.33152785897254944
453,4.5378171875,0.2759126126766205
454,4.64210234375,0.31294766068458557
455,4.649509375,0.22686104476451874
456,4.8336296875,0.23834851384162903
457,4.48015859375,0.2718100845813751
458,4.48169921875,0.24084803462028503
459,4.57925703125,0.37294042110443115
460,4.4361171875,0.2158617079257965
461,4.753346484375,0.39341259002685547
462,4.465909375,0.25385981798171997
463,4.5066265625,0.3310941457748413
464,4.63082265625,0.27817249298095703
465,4.61584609375,0.18317827582359314
466,4.53474765625,0.24808745086193085
467,4.6097375,0.30142784118652344
468,4.66108203125,0.20875957608222961
469,4.761414453125,0.14025527238845825
470,4.31444921875,0.3357703983783722
471,4.5017640625,0.1874745637178421
472,4.63435390625,0.24001841247081757
473,4.54315625,0.2599876821041107
474,4.354528125,0.2544218897819519
475,4.38332109375,0.2371111959218979
476,4.15355859375,0.30264872312545776
477,4.276515625,0.31334957480430603
478,4.473391015625,0.23413600027561188
479,4.506925,0.26649099588394165
480,4.486852734375,0.2928590476512909
481,4.448471875,0.25014856457710266
482,4.62759765625,0.22957094013690948
483,4.58191328125,0.20927098393440247
484,4.5642171875,0.32570043206214905
485,4.65551328125,0.24332104623317719
486,4.609403125,0.3011062443256378
487,4.56562734375,0.3598182499408722
488,4.80010859375,0.2928038537502289
489,4.66661875,0.23292359709739685
490,4.447587109375,0.2590523064136505
491,4.74655546875,0.28680598735809326
492,4.72574609375,0.307452529668808
493,4.66708359375,0.29857662320137024
494,4.416581640625,0.17701050639152527
495,4.766223046875,0.2629862427711487
496,4.495477734375,0.22366963326931
497,4.6271875,0.25804033875465393
498,4.642905078125,0.2680889666080475
499,4.4613609375,0.21135379374027252
500,4.769059765625,0.21374811232089996
501,4.513159375,0.1855657696723938
502,4.5747140625,0.3350106179714203
503,4.6837484375,0.23125390708446503
504,4.590445703125,0.3871690034866333
505,4.531462890625,0.5326650142669678
506,4.80605234375,0.20103564858436584
507,4.43225390625,0.2626015543937683
508,4.622147265625,0.25038695335388184
509,4.61630234375,0.21572056412696838
510,4.639736328125,0.3184392750263214
511,4.30881015625,0.2601792514324188
512,4.665986328125,0.273459792137146
513,4.576469921875,0.29028040170669556
514,4.48788046875,0.19435761868953705
515,4.641487109375,0.3841319978237152
516,4.69847578125,0.21249975264072418
517,4.772263671875,0.26615455746650696
518,4.8147296875,0.2932890057563782
519,4.82538046875,0.29681265354156494
520,4.693739453125,0.2052319049835205
521,4.750202734375,0.24174031615257263
522,4.604384375,0.2020854949951172
523,4.641271875,0.24278077483177185
524,4.731353125,0.19363658130168915
525,4.47869140625,0.1721549928188324
526,4.643389453125,0.2868281304836273
527,4.34578359375,0.2588358521461487
528,4.726716015625,0.20159514248371124
529,4.549340625,0.23812289535999298
530,4.55477421875,0.14491412043571472
531,4.6542390625,0.24931743741035461
532,4.6692796875,0.1726657599210739
533,4.573519921875,0.2472219169139862
534,4.9026359375,0.3703650236129761
535,4.87389375,0.21343177556991577
536,4.5791765625,0.26389575004577637
537,4.6713984375,0.207443967461586
538,4.819515625,0.2953718602657318
539,4.543176953125,0.31174880266189575
540,4.413867578125,0.3240528106689453
541,4.770557421875,0.20858046412467957
542,4.713003515625,0.3884328603744507
543,4.86109140625,0.2306211143732071
544,4.740993359375,0.3458673357963562
545,4.792005859375,0.20252415537834167
546,4.7773328125,0.23918448388576508
547,5.020726171875,0.2349766045808792
548,4.82326796875,0.30786946415901184
549,4.6795328125,0.30551877617836
550,4.9849484375,0.3273473083972931
551,4.85646015625,0.2528928518295288
552,4.9418375,0.29373809695243835
553,4.594843359375,0.2447608858346939
554,4.8993578125,0.2893311381340027
555,4.849556640625,0.2502853572368622
556,4.90347890625,0.19772210717201233
557,4.7208421875,0.13479860126972198
558,4.991943359375,0.20131435990333557
559,4.77106328125,0.17629137635231018
560,4.700398828125,0.17640620470046997
561,4.680321875,0.35086628794670105
562,5.01462734375,0.3057229220867157
563,4.689753515625,0.22748462855815887
564,4.754568359375,0.20955881476402283
565,4.7978,0.25757065415382385
566,4.405316796875,0.33266493678092957
567,4.842953125,0.11109013110399246
568,4.753,0.24649621546268463
569,4.61471875,0.2457825094461441
570,4.79669453125,0.29032084345817566
571,4.76946796875,0.32685986161231995
572,4.51951484375,0.2213151752948761
573,4.801430078125,0.27765437960624695
574,4.65242890625,0.27692297101020813
575,4.774607421875,0.2513692080974579
576,4.94359765625,0.30389878153800964
577,4.965462890625,0.24300481379032135
578,4.71148671875,0.20117045938968658
579,4.542084375,0.19771750271320343
580,4.6648625,0.18522223830223083
581,4.78805234375,0.3528520464897156
582,4.65927109375,0.3124743103981018
583,4.762334765625,0.33169257640838623
584,4.878119140625,0.34870609641075134
585,4.5836796875,0.19901040196418762
586,4.86936875,0.27454623579978943
587,4.79986875,0.3692643344402313
588,4.7621875,0.18721678853034973
589,4.865332421875,0.3270826041698456
590,4.741347265625,0.2680759131908417
591,4.721833203125,0.22852495312690735
592,4.68870234375,0.25363054871559143
593,4.634397265625,0.4276144206523895
594,4.76538125,0.30393046140670776
595,5.06280859375,0.30141422152519226
596,4.8836015625,0.22581294178962708
597,4.710930078125,0.22857168316841125
598,4.628322265625,0.3569943308830261
599,4.63907265625,0.30371224880218506
600,5.13597265625,0.14757150411605835
601,5.19731484375,0.2329552322626114
602,4.6582046875,0.2623511552810669
603,4.91022421875,0.33802539110183716
604,5.038734375,0.14891476929187775
605,4.990255859375,0.27497637271881104
606,4.925578125,0.23892956972122192
607,4.86105546875,0.275432288646698
608,4.99415234375,0.3073456883430481
609,4.9126046875,0.2510168254375458
610,4.8592796875,0.2288895547389984
611,4.892492578125,0.34564030170440674
612,5.142328125,0.17459484934806824
613,5.413057421875,0.2265797257423401
614,4.839629296875,0.23739738762378693
615,4.88567890625,0.23514324426651
616,5.095009375,0.21196289360523224
617,4.99136640625,0.3050004243850708
618,4.781886328125,0.22620148956775665
619,4.8605078125,0.25647851824760437
620,4.65713828125,0.26270657777786255
621,4.75869609375,0.2518540918827057
622,5.049383203125,0.3706539273262024
623,4.88932578125,0.2354097068309784
624,4.525057421875,0.2811634838581085
625,4.598087109375,0.23069602251052856
626,4.771566015625,0.2302572876214981
627,4.8595921875,0.2878921926021576
628,5.05095078125,0.33935967087745667
629,4.969651953125,0.28996607661247253
630,4.8523890625,0.3480468690395355
631,4.8710375,0.27443936467170715
632,4.814562890625,0.2144615352153778
633,4.651154296875,0.22347810864448547
634,4.803928125,0.2399071305990219
635,5.21419453125,0.23721519112586975
636,4.82048125,0.21327362954616547
637,5.01410625,0.26922640204429626
638,4.92721484375,0.35571160912513733
639,4.883043359375,0.25080764293670654
640,5.0041859375,0.16464263200759888
641,4.688251171875,0.3013771176338196
642,4.80015390625,0.20559121668338776
643,4.70644296875,0.3141627907752991
644,4.88482578125,0.2150198072195053
645,4.56969296875,0.23880980908870697
646,4.61476328125,0.22149623930454254
647,4.819613671875,0.2913992702960968
648,4.82972578125,0.23718048632144928
649,4.783933984375,0.1902976632118225
650,4.636249609375,0.10008929669857025
651,4.7796734375,0.2441074699163437
652,5.02985625,0.20050038397312164
653,4.966169921875,0.31444036960601807
654,4.8745109375,0.22003859281539917
655,5.010775390625,0.2846950590610504
656,4.88818203125,0.1730794608592987
657,4.827891015625,0.2828315496444702
658,4.573266796875,0.29450762271881104
659,5.016935546875,0.18930929899215698
660,4.8648671875,0.16246385872364044
661,4.7899140625,0.2609098553657532
662,4.89560546875,0.20561042428016663
663,4.67348984375,0.20570017397403717
664,4.9976375,0.23019440472126007
665,4.88413359375,0.22620609402656555
666,5.0278765625,0.28439125418663025
667,4.8102765625,0.26609063148498535
668,5.0037890625,0.15430013835430145
669,4.671601171875,0.2274250090122223
670,4.73537421875,0.2326347678899765
671,4.90699296875,0.17337852716445923
672,4.89457734375,0.19927644729614258
673,4.98526328125,0.18959006667137146
674,4.8917984375,0.2347179353237152
675,4.7839171875,0.2354327142238617
676,4.582398828125,0.18261735141277313
677,4.721440234375,0.2600086033344269
678,5.068980078125,0.22016200423240662
679,4.959316796875,0.28554433584213257
680,4.87838359375,0.24736419320106506
681,5.0160875,0.29185500741004944
682,5.183901171875,0.2879476249217987
683,5.17958203125,0.2840408682823181
684,5.271919921875,0.15033602714538574
685,5.202794921875,0.1501522809267044
686,5.03187734375,0.2135537564754486
687,4.7676921875,0.1825249344110489
688,4.9353953125,0.2547326982021332
689,5.149871875,0.2524017095565796
690,5.13604296875,0.2524838447570801
691,4.825386328125,0.1902572065591812
692,4.99370625,0.2770015001296997
693,4.9915796875,0.21220098435878754
694,4.916557421875,0.14151354134082794
695,4.76478828125,0.1804535984992981
696,4.89190390625,0.21204297244548798
697,4.70334375,0.25980010628700256
698,4.725157421875,0.19448652863502502
699,5.024273046875,0.20911984145641327
700,4.64160546875,0.21970413625240326
701,4.861378125,0.24612289667129517
702,5.02755,0.27218353748321533
703,4.63997265625,0.2567695081233978
704,4.7652109375,0.2459460347890854
705,4.736430078125,0.21467408537864685
706,4.891540625,0.1827678233385086
707,4.74449609375,0.23330530524253845
708,4.600509375,0.18937602639198303
709,4.85253671875,0.26147201657295227
710,4.7798078125,0.27201053500175476
711,4.981827734375,0.2760007977485657
712,5.04326640625,0.27518853545188904
713,4.70005625,0.2287549078464508
714,4.95896484375,0.26855143904685974
715,4.994084765625,0.20293502509593964
716,5.09151640625,0.2545381784439087
717,5.0391953125,0.3136739134788513
718,5.20683671875,0.29320552945137024
719,4.911501953125,0.27195054292678833
720,4.98924765625,0.1446879506111145
721,5.040921484375,0.19340428709983826
722,5.082098828125,0.2380674183368683
723,5.03069140625,0.22500136494636536
724,4.777546875,0.21807335317134857
725,4.956694140625,0.2716626822948456
726,5.06454765625,0.32039642333984375
727,5.07069375,0.20961837470531464
728,5.122047265625,0.14594824612140656
729,5.11780390625,0.20527668297290802
730,5.1659171875,0.28192397952079773
731,5.097877734375,0.2491658329963684
732,4.94513671875,0.3457772135734558
733,4.9368296875,0.25023823976516724
734,5.1666046875,0.17156927287578583
735,4.99805234375,0.2674519419670105
736,5.171213671875,0.2824096977710724
737,5.08549375,0.27054303884506226
738,5.11029140625,0.2265930473804474
739,4.870703515625,0.27341797947883606
740,5.27064609375,0.22130315005779266
741,5.051328515625,0.22422431409358978
742,4.8897234375,0.2260250449180603
743,4.8471890625,0.19744770228862762
744,5.005305859375,0.20183035731315613
745,4.942308984375,0.23993100225925446
746,4.93787109375,0.1241687759757042
747,4.77191484375,0.25374191999435425
748,4.7524734375,0.2706153094768524
749,4.8832,0.23509542644023895
750,4.97070703125,0.11745448410511017
751,4.88266640625,0.30079391598701477
752,4.860943359375,0.18577459454536438
753,4.839255078125,0.2310003936290741
754,4.87723359375,0.26186349987983704
755,4.985395703125,0.23959310352802277
756,4.932226953125,0.3573007881641388
757,4.75423125,0.24231505393981934
758,4.95340234375,0.3167282044887543
759,4.95726171875,0.2518090605735779
760,5.011732421875,0.25683286786079407
761,4.92710703125,0.25799280405044556
762,5.09519921875,0.20358116924762726
763,4.941021484375,0.3080727159976959
764,5.029523828125,0.17920827865600586
765,5.1755125,0.30744490027427673
766,4.9999390625,0.3169013261795044
767,5.06838125,0.24847576022148132
768,4.985653125,0.15598270297050476
769,4.941090234375,0.2662852704524994
770,5.0645296875,0.18859218060970306
771,4.92110703125,0.3008360266685486
772,4.943688671875,0.295678973197937
773,4.73851796875,0.2560119032859802
774,5.18691796875,0.17899218201637268
775,4.9771265625,0.23034290969371796
776,4.748643359375,0.28187963366508484
777,5.071946875,0.23255223035812378
778,4.9962875,0.27370119094848633
779,5.04491484375,0.2422872632741928
780,4.876161328125,0.22042039036750793
781,4.893324609375,0.31923389434814453
782,5.2871546875,0.30211788415908813
783,4.886408203125,0.23222719132900238
